Plant Name,Updated Time,Time Zone,Production Power(W),Consumption Power(W),Grid Power(W),Feed-in Power(W),Purchasing Power(W),Battery Power(W),Charging Power(W),Discharging Power(W),SoC(%)
Brierton,2023/05/19 12:40,UTCZ,1700.00,2500.00,0.00,,,-800.00,,-800.00,94.00
Brierton,2023/05/19 12:45,UTCZ,1600.00,1020.00,-10.00,,-10.00,400.00,400.00,,95.00
Brierton,2023/05/19 12:50,UTCZ,1800.00,460.00,190.00,190.00,,1000.00,1000.00,,96.00
Brierton,2023/05/19 12:55,UTCZ,1600.00,440.00,0.00,,,900.00,900.00,,98.00
Brierton,2023/05/19 13:05,UTCZ,2300.00,380.00,1330.00,1330.00,,400.00,400.00,,99.00
Brierton,2023/05/19 13:15,UTCZ,3000.00,340.00,2590.00,2590.00,,0.00,,,100.00
Brierton,2023/05/19 13:25,UTCZ,2400.00,520.00,1840.00,1840.00,,0.00,,,100.00
Brierton,2023/05/19 13:30,UTCZ,2500.00,470.00,1900.00,1900.00,,0.00,,,100.00
Brierton,2023/05/19 13:35,UTCZ,2500.00,370.00,2050.00,2050.00,,0.00,,,100.00
Brierton,2023/05/19 13:40,UTCZ,2900.00,420.00,2430.00,2430.00,,0.00,,,100.00
Brierton,2023/05/19 13:45,UTCZ,2900.00,330.00,2460.00,2460.00,,0.00,,,100.00
Brierton,2023/05/19 13:50,UTCZ,3300.00,360.00,2660.00,2660.00,,0.00,,,100.00
Brierton,2023/05/19 13:55,UTCZ,3600.00,320.00,3070.00,3070.00,,0.00,,,100.00
Brierton,2023/05/19 14:05,UTCZ,2700.00,460.00,2170.00,2170.00,,0.00,,,100.00
Brierton,2023/05/19 14:15,UTCZ,3900.00,480.00,3290.00,3290.00,,0.00,,,100.00
Brierton,2023/05/19 14:20,UTCZ,5000.00,320.00,4800.00,4800.00,,0.00,,,100.00
Brierton,2023/05/19 14:30,UTCZ,5100.00,320.00,4760.00,4760.00,,0.00,,,100.00
Brierton,2023/05/19 14:40,UTCZ,3900.00,480.00,3340.00,3340.00,,0.00,,,100.00
Brierton,2023/05/19 14:50,UTCZ,3700.00,450.00,3350.00,3350.00,,0.00,,,100.00
Brierton,2023/05/19 14:55,UTCZ,2900.00,350.00,2440.00,2440.00,,0.00,,,100.00
Brierton,2023/05/19 15:05,UTCZ,2900.00,640.00,2360.00,2360.00,,0.00,,,100.00
Brierton,2023/05/19 15:10,UTCZ,2800.00,370.00,2380.00,2380.00,,0.00,,,100.00
Brierton,2023/05/19 15:15,UTCZ,3600.00,290.00,3160.00,3160.00,,0.00,,,100.00
Brierton,2023/05/19 15:20,UTCZ,3700.00,420.00,3100.00,3100.00,,0.00,,,100.00
Brierton,2023/05/19 15:30,UTCZ,2700.00,430.00,2270.00,2270.00,,0.00,,,100.00
Brierton,2023/05/19 15:35,UTCZ,3300.00,300.00,3210.00,3210.00,,0.00,,,100.00
Brierton,2023/05/19 15:40,UTCZ,2500.00,290.00,2190.00,2190.00,,0.00,,,100.00
Brierton,2023/05/19 15:45,UTCZ,3100.00,270.00,2500.00,2500.00,,0.00,,,100.00
Brierton,2023/05/19 15:50,UTCZ,3700.00,270.00,3240.00,3240.00,,0.00,,,100.00
Brierton,2023/05/19 15:55,UTCZ,2900.00,3010.00,-10.00,,-10.00,0.00,,,100.00
Brierton,2023/05/19 16:00,UTCZ,3500.00,6810.00,-1370.00,,-1370.00,-2600.00,,-2600.00,99.00
Brierton,2023/05/19 16:05,UTCZ,2700.00,3180.00,0.00,,,-500.00,,-500.00,97.00
Brierton,2023/05/19 16:10,UTCZ,2600.00,3200.00,0.00,,,-600.00,,-600.00,97.00
Brierton,2023/05/19 16:15,UTCZ,2700.00,3180.00,0.00,,,-500.00,,-500.00,95.00
Brierton,2023/05/19 16:20,UTCZ,4400.00,3190.00,-100.00,,-100.00,1000.00,1000.00,,94.00
Brierton,2023/05/19 16:25,UTCZ,3000.00,3210.00,10.00,10.00,,-200.00,,-200.00,94.00
Brierton,2023/05/19 16:30,UTCZ,2600.00,3160.00,-30.00,,-30.00,-600.00,,-600.00,93.00
Brierton,2023/05/19 16:35,UTCZ,4000.00,3200.00,0.00,,,600.00,600.00,,93.00
Brierton,2023/05/19 16:45,UTCZ,2300.00,3090.00,0.00,,,-900.00,,-900.00,90.00
Brierton,2023/05/19 16:50,UTCZ,1700.00,3030.00,0.00,,,-1400.00,,-1400.00,89.00
Brierton,2023/05/19 16:55,UTCZ,1800.00,3660.00,0.00,,,-2200.00,,-2200.00,87.00
Brierton,2023/05/19 17:00,UTCZ,2000.00,2370.00,690.00,690.00,,-400.00,,-400.00,84.00
Brierton,2023/05/19 17:05,UTCZ,2200.00,3150.00,30.00,30.00,,0.00,,,82.00
Brierton,2023/05/19 17:10,UTCZ,2100.00,3160.00,40.00,40.00,,-1200.00,,-1200.00,82.00
Brierton,2023/05/19 17:20,UTCZ,2000.00,1230.00,40.00,40.00,,600.00,600.00,,80.00
Brierton,2023/05/19 17:30,UTCZ,1500.00,3180.00,40.00,40.00,,0.00,,,77.00
Brierton,2023/05/19 17:35,UTCZ,1200.00,810.00,10.00,10.00,,600.00,600.00,,76.00
Brierton,2023/05/19 17:45,UTCZ,900.00,400.00,0.00,,,300.00,300.00,,78.00
Brierton,2023/05/19 17:50,UTCZ,1000.00,490.00,0.00,,,400.00,400.00,,79.00
Brierton,2023/05/19 17:55,UTCZ,1100.00,460.00,10.00,10.00,,500.00,500.00,,80.00
Brierton,2023/05/19 18:00,UTCZ,1100.00,480.00,0.00,,,600.00,600.00,,81.00
Brierton,2023/05/19 18:15,UTCZ,800.00,450.00,20.00,20.00,,200.00,200.00,,80.00
Brierton,2023/05/19 18:20,UTCZ,700.00,470.00,0.00,,,100.00,100.00,,80.00
Brierton,2023/05/19 18:25,UTCZ,600.00,470.00,0.00,,,0.00,,,80.00
Brierton,2023/05/19 18:30,UTCZ,500.00,450.00,0.00,,,0.00,,,80.00
Brierton,2023/05/19 18:35,UTCZ,500.00,420.00,-20.00,,-20.00,0.00,,,80.00
Brierton,2023/05/19 18:40,UTCZ,600.00,420.00,0.00,,,0.00,,,81.00
Brierton,2023/05/19 18:45,UTCZ,500.00,420.00,-10.00,,-10.00,0.00,,,81.00
Brierton,2023/05/19 18:50,UTCZ,500.00,420.00,-10.00,,-10.00,0.00,,,81.00
Brierton,2023/05/19 18:55,UTCZ,600.00,4710.00,-1650.00,,-1650.00,-2500.00,,-2500.00,80.00
Brierton,2023/05/19 19:00,UTCZ,400.00,430.00,0.00,,,-100.00,,-100.00,79.00
Brierton,2023/05/19 19:05,UTCZ,200.00,410.00,0.00,,,-100.00,,-100.00,79.00
Brierton,2023/05/19 19:10,UTCZ,200.00,410.00,0.00,,,-200.00,,-200.00,79.00
Brierton,2023/05/19 19:15,UTCZ,200.00,280.00,0.00,,,0.00,,,78.00
Brierton,2023/05/19 19:20,UTCZ,100.00,280.00,-20.00,,-20.00,-100.00,,-100.00,78.00
Brierton,2023/05/19 19:25,UTCZ,200.00,280.00,0.00,,,0.00,,,78.00
Brierton,2023/05/19 19:30,UTCZ,300.00,250.00,-20.00,,-20.00,0.00,,,78.00
Brierton,2023/05/19 19:35,UTCZ,300.00,410.00,-70.00,,-70.00,-100.00,,-100.00,78.00
Brierton,2023/05/19 19:40,UTCZ,200.00,420.00,50.00,50.00,,-100.00,,-100.00,78.00
Brierton,2023/05/19 19:45,UTCZ,200.00,420.00,-20.00,,-20.00,-100.00,,-100.00,78.00
Brierton,2023/05/19 19:50,UTCZ,100.00,290.00,-30.00,,-30.00,-100.00,,-100.00,77.00
Brierton,2023/05/19 19:55,UTCZ,100.00,370.00,-40.00,,-40.00,-200.00,,-200.00,77.00
Brierton,2023/05/19 20:00,UTCZ,100.00,370.00,0.00,,,-200.00,,-200.00,76.00
Brierton,2023/05/19 20:05,UTCZ,200.00,340.00,-20.00,,-20.00,-100.00,,-100.00,76.00
Brierton,2023/05/19 20:10,UTCZ,200.00,510.00,40.00,40.00,,-200.00,,-200.00,76.00
Brierton,2023/05/19 20:15,UTCZ,200.00,510.00,0.00,,,-200.00,,-200.00,75.00
Brierton,2023/05/19 20:20,UTCZ,200.00,510.00,-40.00,,-40.00,-200.00,,-200.00,75.00
Brierton,2023/05/19 20:25,UTCZ,100.00,530.00,20.00,20.00,,-300.00,,-300.00,73.00
Brierton,2023/05/19 20:30,UTCZ,100.00,510.00,20.00,20.00,,-300.00,,-300.00,73.00
Brierton,2023/05/19 20:35,UTCZ,100.00,500.00,-30.00,,-30.00,-300.00,,-300.00,72.00
Brierton,2023/05/19 20:40,UTCZ,0.00,350.00,-40.00,,-40.00,-200.00,,-200.00,72.00
Brierton,2023/05/19 20:45,UTCZ,0.00,340.00,20.00,20.00,,-300.00,,-300.00,71.00
Brierton,2023/05/19 20:50,UTCZ,0.00,360.00,10.00,10.00,,-300.00,,-300.00,70.00
Brierton,2023/05/19 20:55,UTCZ,0.00,350.00,20.00,20.00,,-300.00,,-300.00,70.00
Brierton,2023/05/19 21:00,UTCZ,0.00,380.00,0.00,,,-300.00,,-300.00,69.00
Brierton,2023/05/19 21:05,UTCZ,0.00,510.00,20.00,20.00,,-500.00,,-500.00,68.00
Brierton,2023/05/19 21:10,UTCZ,0.00,520.00,10.00,10.00,,-500.00,,-500.00,67.00
Brierton,2023/05/19 21:15,UTCZ,0.00,520.00,10.00,10.00,,-500.00,,-500.00,66.00
Brierton,2023/05/19 21:20,UTCZ,0.00,640.00,10.00,10.00,,-700.00,,-700.00,65.00
Brierton,2023/05/19 21:25,UTCZ,0.00,530.00,0.00,,,-500.00,,-500.00,64.00
Brierton,2023/05/19 21:35,UTCZ,0.00,530.00,0.00,,,-500.00,,-500.00,63.00
Brierton,2023/05/19 21:40,UTCZ,0.00,690.00,0.00,,,-800.00,,-800.00,62.00
Brierton,2023/05/19 21:45,UTCZ,0.00,710.00,0.00,,,-700.00,,-700.00,61.00
Brierton,2023/05/19 21:50,UTCZ,0.00,750.00,-10.00,,-10.00,-700.00,,-700.00,60.00
Brierton,2023/05/19 21:55,UTCZ,0.00,450.00,-10.00,,-10.00,-400.00,,-400.00,58.00
Brierton,2023/05/19 22:00,UTCZ,0.00,440.00,-20.00,,-20.00,-400.00,,-400.00,58.00
Brierton,2023/05/19 22:05,UTCZ,0.00,1570.00,10.00,10.00,,-1600.00,,-1600.00,55.00
Brierton,2023/05/19 22:10,UTCZ,0.00,430.00,0.00,,,-400.00,,-400.00,54.00
Brierton,2023/05/19 22:15,UTCZ,0.00,430.00,0.00,,,-400.00,,-400.00,53.00
Brierton,2023/05/19 22:20,UTCZ,0.00,610.00,-10.00,,-10.00,-600.00,,-600.00,52.00
Brierton,2023/05/19 22:25,UTCZ,0.00,570.00,20.00,20.00,,-600.00,,-600.00,51.00
Brierton,2023/05/19 22:30,UTCZ,0.00,580.00,0.00,,,-600.00,,-600.00,50.00
Brierton,2023/05/19 22:35,UTCZ,0.00,560.00,0.00,,,-600.00,,-600.00,49.00
Brierton,2023/05/19 22:40,UTCZ,0.00,420.00,-10.00,,-10.00,-400.00,,-400.00,48.00
Brierton,2023/05/19 22:45,UTCZ,0.00,440.00,0.00,,,-500.00,,-500.00,47.00
Brierton,2023/05/19 22:50,UTCZ,0.00,400.00,10.00,10.00,,-400.00,,-400.00,46.00
Brierton,2023/05/19 22:55,UTCZ,0.00,530.00,0.00,,,-500.00,,-500.00,45.00
Brierton,2023/05/19 23:00,UTCZ,0.00,560.00,-10.00,,-10.00,-600.00,,-600.00,44.00
Brierton,2023/05/19 23:05,UTCZ,0.00,540.00,-20.00,,-20.00,-500.00,,-500.00,43.00
Brierton,2023/05/19 23:10,UTCZ,0.00,520.00,0.00,,,-500.00,,-500.00,42.00
Brierton,2023/05/19 23:15,UTCZ,0.00,400.00,0.00,,,-400.00,,-400.00,41.00
Brierton,2023/05/19 23:20,UTCZ,0.00,380.00,30.00,30.00,,-400.00,,-400.00,40.00
Brierton,2023/05/19 23:25,UTCZ,0.00,420.00,0.00,,,-400.00,,-400.00,39.00
Brierton,2023/05/19 23:30,UTCZ,0.00,450.00,0.00,,,-500.00,,-500.00,39.00
Brierton,2023/05/19 23:35,UTCZ,0.00,550.00,0.00,,,-600.00,,-600.00,37.00
Brierton,2023/05/19 23:40,UTCZ,0.00,530.00,0.00,,,-500.00,,-500.00,37.00
Brierton,2023/05/19 23:50,UTCZ,0.00,540.00,10.00,10.00,,-500.00,,-500.00,35.00
Brierton,2023/05/19 23:55,UTCZ,0.00,390.00,0.00,,,-400.00,,-400.00,35.00
Brierton,2023/05/20 00:00,UTCZ,0.00,370.00,-20.00,,-20.00,-400.00,,-400.00,34.00
Brierton,2023/05/20 00:05,UTCZ,0.00,340.00,-10.00,,-10.00,-300.00,,-300.00,33.00
Brierton,2023/05/20 00:10,UTCZ,0.00,380.00,0.00,,,-300.00,,-300.00,33.00
Brierton,2023/05/20 00:15,UTCZ,0.00,330.00,10.00,10.00,,-300.00,,-300.00,32.00
Brierton,2023/05/20 00:20,UTCZ,0.00,520.00,-10.00,,-10.00,-500.00,,-500.00,31.00
Brierton,2023/05/20 00:25,UTCZ,0.00,500.00,0.00,,,-500.00,,-500.00,30.00
Brierton,2023/05/20 00:30,UTCZ,0.00,520.00,-10.00,,-10.00,-500.00,,-500.00,29.00
Brierton,2023/05/20 00:35,UTCZ,0.00,480.00,0.00,,,-500.00,,-500.00,28.00
Brierton,2023/05/20 00:40,UTCZ,0.00,360.00,20.00,20.00,,-400.00,,-400.00,27.00
Brierton,2023/05/20 00:45,UTCZ,0.00,360.00,0.00,,,-300.00,,-300.00,26.00
Brierton,2023/05/20 00:50,UTCZ,0.00,360.00,0.00,,,-300.00,,-300.00,26.00
Brierton,2023/05/20 00:55,UTCZ,0.00,470.00,20.00,20.00,,-500.00,,-500.00,25.00
Brierton,2023/05/20 01:00,UTCZ,0.00,360.00,0.00,,,-300.00,,-300.00,24.00
Brierton,2023/05/20 01:05,UTCZ,0.00,500.00,10.00,10.00,,-500.00,,-500.00,24.00
Brierton,2023/05/20 01:10,UTCZ,0.00,450.00,0.00,,,-400.00,,-400.00,23.00
Brierton,2023/05/20 01:15,UTCZ,0.00,480.00,10.00,10.00,,-500.00,,-500.00,22.00
Brierton,2023/05/20 01:20,UTCZ,0.00,460.00,-20.00,,-20.00,-400.00,,-400.00,21.00
Brierton,2023/05/20 01:25,UTCZ,0.00,450.00,-490.00,,-490.00,0.00,,,20.00
Brierton,2023/05/20 01:30,UTCZ,0.00,440.00,-430.00,,-430.00,0.00,,,20.00
Brierton,2023/05/20 01:35,UTCZ,0.00,480.00,-460.00,,-460.00,0.00,,,20.00
Brierton,2023/05/20 01:40,UTCZ,0.00,630.00,-650.00,,-650.00,0.00,,,20.00
Brierton,2023/05/20 01:45,UTCZ,0.00,650.00,-600.00,,-600.00,0.00,,,20.00
Brierton,2023/05/20 01:50,UTCZ,0.00,650.00,-640.00,,-640.00,0.00,,,20.00
Brierton,2023/05/20 01:55,UTCZ,0.00,710.00,-680.00,,-680.00,0.00,,,20.00
Brierton,2023/05/20 02:00,UTCZ,0.00,600.00,-570.00,,-570.00,0.00,,,20.00
Brierton,2023/05/20 02:05,UTCZ,0.00,520.00,-550.00,,-550.00,0.00,,,20.00
Brierton,2023/05/20 02:10,UTCZ,0.00,430.00,-450.00,,-450.00,0.00,,,20.00
Brierton,2023/05/20 02:15,UTCZ,0.00,290.00,-300.00,,-300.00,0.00,,,20.00
Brierton,2023/05/20 02:20,UTCZ,0.00,260.00,-270.00,,-270.00,0.00,,,20.00
Brierton,2023/05/20 02:25,UTCZ,0.00,260.00,-270.00,,-270.00,0.00,,,20.00
Brierton,2023/05/20 02:30,UTCZ,0.00,280.00,-280.00,,-280.00,0.00,,,20.00
Brierton,2023/05/20 02:35,UTCZ,0.00,300.00,-290.00,,-290.00,0.00,,,20.00
Brierton,2023/05/20 02:40,UTCZ,0.00,430.00,-420.00,,-420.00,0.00,,,20.00
Brierton,2023/05/20 02:50,UTCZ,0.00,410.00,-440.00,,-440.00,0.00,,,20.00
Brierton,2023/05/20 02:55,UTCZ,0.00,410.00,-420.00,,-420.00,0.00,,,20.00
Brierton,2023/05/20 03:00,UTCZ,0.00,280.00,-290.00,,-290.00,0.00,,,20.00
Brierton,2023/05/20 03:05,UTCZ,0.00,330.00,-290.00,,-290.00,0.00,,,20.00
Brierton,2023/05/20 03:10,UTCZ,0.00,280.00,-270.00,,-270.00,0.00,,,20.00
Brierton,2023/05/20 03:15,UTCZ,0.00,130.00,-120.00,,-120.00,0.00,,,20.00
Brierton,2023/05/20 03:20,UTCZ,0.00,130.00,-120.00,,-120.00,0.00,,,20.00
Brierton,2023/05/20 03:25,UTCZ,0.00,300.00,-300.00,,-300.00,0.00,,,20.00
Brierton,2023/05/20 03:30,UTCZ,0.00,270.00,-270.00,,-270.00,0.00,,,20.00
Brierton,2023/05/20 03:35,UTCZ,0.00,260.00,-260.00,,-260.00,0.00,,,20.00
Brierton,2023/05/20 03:40,UTCZ,0.00,130.00,-110.00,,-110.00,0.00,,,20.00
Brierton,2023/05/20 03:45,UTCZ,0.00,120.00,-120.00,,-120.00,0.00,,,20.00
Brierton,2023/05/20 03:50,UTCZ,0.00,120.00,-110.00,,-110.00,0.00,,,20.00
Brierton,2023/05/20 03:55,UTCZ,0.00,120.00,-110.00,,-110.00,0.00,,,20.00
Brierton,2023/05/20 04:00,UTCZ,0.00,110.00,-110.00,,-110.00,0.00,,,20.00
Brierton,2023/05/20 04:05,UTCZ,0.00,120.00,-110.00,,-110.00,0.00,,,20.00
Brierton,2023/05/20 04:10,UTCZ,0.00,260.00,-260.00,,-260.00,0.00,,,20.00
Brierton,2023/05/20 04:15,UTCZ,0.00,260.00,-250.00,,-250.00,0.00,,,20.00
Brierton,2023/05/20 04:20,UTCZ,0.00,250.00,-250.00,,-250.00,0.00,,,20.00
Brierton,2023/05/20 04:25,UTCZ,0.00,110.00,-110.00,,-110.00,0.00,,,20.00
Brierton,2023/05/20 04:30,UTCZ,0.00,110.00,-110.00,,-110.00,0.00,,,20.00
Brierton,2023/05/20 04:35,UTCZ,0.00,110.00,-110.00,,-110.00,0.00,,,20.00
Brierton,2023/05/20 04:40,UTCZ,0.00,110.00,-110.00,,-110.00,0.00,,,20.00
Brierton,2023/05/20 04:45,UTCZ,0.00,110.00,-110.00,,-110.00,0.00,,,20.00
Brierton,2023/05/20 04:50,UTCZ,0.00,110.00,-110.00,,-110.00,0.00,,,20.00
Brierton,2023/05/20 04:55,UTCZ,0.00,250.00,-250.00,,-250.00,0.00,,,20.00
Brierton,2023/05/20 05:00,UTCZ,0.00,260.00,-260.00,,-260.00,0.00,,,20.00
Brierton,2023/05/20 05:05,UTCZ,0.00,120.00,-120.00,,-120.00,0.00,,,20.00
Brierton,2023/05/20 05:10,UTCZ,0.00,120.00,-110.00,,-110.00,0.00,,,20.00
Brierton,2023/05/20 05:15,UTCZ,0.00,110.00,-110.00,,-110.00,0.00,,,20.00
Brierton,2023/05/20 05:25,UTCZ,0.00,110.00,-110.00,,-110.00,0.00,,,20.00
Brierton,2023/05/20 05:30,UTCZ,0.00,260.00,-260.00,,-260.00,0.00,,,20.00
Brierton,2023/05/20 05:35,UTCZ,0.00,230.00,-260.00,,-260.00,0.00,,,20.00
Brierton,2023/05/20 05:40,UTCZ,0.00,230.00,-240.00,,-240.00,0.00,,,20.00
Brierton,2023/05/20 05:45,UTCZ,0.00,100.00,-120.00,,-120.00,0.00,,,20.00
Brierton,2023/05/20 05:50,UTCZ,0.00,90.00,-90.00,,-90.00,0.00,,,20.00
Brierton,2023/05/20 05:55,UTCZ,0.00,70.00,-80.00,,-80.00,0.00,,,20.00
Brierton,2023/05/20 06:10,UTCZ,0.00,90.00,20.00,20.00,,0.00,,,20.00
Brierton,2023/05/20 06:15,UTCZ,0.00,230.00,-110.00,,-110.00,0.00,,,20.00
Brierton,2023/05/20 06:20,UTCZ,0.00,220.00,-110.00,,-110.00,0.00,,,20.00
Brierton,2023/05/20 06:25,UTCZ,0.00,210.00,-120.00,,-120.00,0.00,,,20.00
Brierton,2023/05/20 06:30,UTCZ,100.00,220.00,-100.00,,-100.00,0.00,,,20.00
Brierton,2023/05/20 06:35,UTCZ,100.00,80.00,30.00,30.00,,0.00,,,20.00
Brierton,2023/05/20 06:40,UTCZ,100.00,80.00,0.00,,,0.00,,,20.00
Brierton,2023/05/20 06:45,UTCZ,100.00,80.00,-40.00,,-40.00,0.00,,,20.00
Brierton,2023/05/20 06:50,UTCZ,100.00,70.00,-40.00,,-40.00,0.00,,,20.00
Brierton,2023/05/20 06:55,UTCZ,100.00,90.00,-50.00,,-50.00,0.00,,,20.00
Brierton,2023/05/20 07:00,UTCZ,100.00,250.00,-50.00,,-50.00,0.00,,,20.00
Brierton,2023/05/20 07:05,UTCZ,200.00,230.00,0.00,,,0.00,,,20.00
Brierton,2023/05/20 07:10,UTCZ,200.00,220.00,0.00,,,0.00,,,20.00
Brierton,2023/05/20 07:15,UTCZ,200.00,90.00,-10.00,,-10.00,100.00,100.00,,20.00
Brierton,2023/05/20 07:20,UTCZ,200.00,80.00,-40.00,,-40.00,100.00,100.00,,21.00
Brierton,2023/05/20 07:25,UTCZ,200.00,80.00,0.00,,,100.00,100.00,,21.00
Brierton,2023/05/20 07:30,UTCZ,200.00,70.00,0.00,,,100.00,100.00,,21.00
Brierton,2023/05/20 07:35,UTCZ,200.00,230.00,20.00,20.00,,0.00,,,21.00
Brierton,2023/05/20 07:40,UTCZ,300.00,230.00,-20.00,,-20.00,0.00,,,21.00
Brierton,2023/05/20 07:45,UTCZ,300.00,220.00,-30.00,,-30.00,0.00,,,22.00
Brierton,2023/05/20 07:50,UTCZ,300.00,80.00,-10.00,,-10.00,100.00,100.00,,22.00
Brierton,2023/05/20 07:55,UTCZ,300.00,80.00,0.00,,,200.00,200.00,,22.00
Brierton,2023/05/20 08:00,UTCZ,400.00,80.00,0.00,,,200.00,200.00,,23.00
Brierton,2023/05/20 08:05,UTCZ,400.00,80.00,0.00,,,200.00,200.00,,23.00
Brierton,2023/05/20 08:15,UTCZ,400.00,70.00,-40.00,,-40.00,200.00,200.00,,24.00
Brierton,2023/05/20 08:20,UTCZ,400.00,280.00,50.00,50.00,,100.00,100.00,,24.00
Brierton,2023/05/20 08:25,UTCZ,400.00,230.00,-20.00,,-20.00,100.00,100.00,,25.00
Brierton,2023/05/20 08:30,UTCZ,400.00,210.00,-40.00,,-40.00,100.00,100.00,,25.00
Brierton,2023/05/20 08:35,UTCZ,400.00,220.00,0.00,,,200.00,200.00,,26.00
Brierton,2023/05/20 08:40,UTCZ,500.00,210.00,0.00,,,200.00,200.00,,26.00
Brierton,2023/05/20 08:45,UTCZ,600.00,210.00,10.00,10.00,,200.00,200.00,,27.00
Brierton,2023/05/20 08:50,UTCZ,500.00,210.00,40.00,40.00,,300.00,300.00,,27.00
Brierton,2023/05/20 08:55,UTCZ,500.00,210.00,30.00,30.00,,300.00,300.00,,28.00
Brierton,2023/05/20 09:00,UTCZ,600.00,350.00,30.00,30.00,,100.00,100.00,,28.00
Brierton,2023/05/20 09:05,UTCZ,600.00,330.00,20.00,20.00,,200.00,200.00,,29.00
Brierton,2023/05/20 09:10,UTCZ,600.00,340.00,0.00,,,200.00,200.00,,27.00
Brierton,2023/05/20 09:15,UTCZ,700.00,330.00,-20.00,,-20.00,200.00,200.00,,27.00
Brierton,2023/05/20 09:20,UTCZ,700.00,340.00,30.00,30.00,,200.00,200.00,,28.00
Brierton,2023/05/20 09:25,UTCZ,700.00,350.00,30.00,30.00,,200.00,200.00,,28.00
Brierton,2023/05/20 09:30,UTCZ,700.00,2990.00,60.00,60.00,,-2100.00,,-2100.00,26.00
Brierton,2023/05/20 09:35,UTCZ,800.00,360.00,-480.00,,-480.00,0.00,,,25.00
Brierton,2023/05/20 09:40,UTCZ,800.00,350.00,40.00,40.00,,300.00,300.00,,25.00
Brierton,2023/05/20 09:45,UTCZ,800.00,80.00,-30.00,,-30.00,600.00,600.00,,26.00
Brierton,2023/05/20 09:50,UTCZ,900.00,280.00,-30.00,,-30.00,400.00,400.00,,27.00
Brierton,2023/05/20 09:55,UTCZ,1000.00,3170.00,-30.00,,-30.00,-2200.00,,-2200.00,27.00
Brierton,2023/05/20 10:00,UTCZ,1200.00,270.00,0.00,,,700.00,700.00,,28.00
Brierton,2023/05/20 10:05,UTCZ,1200.00,1030.00,0.00,,,0.00,,,28.00
Brierton,2023/05/20 10:10,UTCZ,1300.00,260.00,0.00,,,900.00,900.00,,30.00
Brierton,2023/05/20 10:15,UTCZ,1400.00,250.00,0.00,,,900.00,900.00,,31.00
Brierton,2023/05/20 10:25,UTCZ,1500.00,260.00,0.00,,,200.00,200.00,,33.00
Brierton,2023/05/20 10:35,UTCZ,1300.00,1060.00,1360.00,1360.00,,300.00,300.00,,35.00
Brierton,2023/05/20 10:45,UTCZ,1400.00,260.00,0.00,,,1000.00,1000.00,,38.00
Brierton,2023/05/20 10:50,UTCZ,1600.00,250.00,-10.00,,-10.00,1100.00,1100.00,,40.00
Brierton,2023/05/20 11:10,UTCZ,1800.00,2200.00,0.00,,,-400.00,,-400.00,47.00
Brierton,2023/05/20 11:15,UTCZ,1800.00,2190.00,0.00,,,-400.00,,-400.00,46.00
Brierton,2023/05/20 11:25,UTCZ,1600.00,340.00,0.00,,,1100.00,1100.00,,47.00
Brierton,2023/05/20 11:30,UTCZ,1600.00,3690.00,0.00,,,-2200.00,,-2200.00,46.00
Brierton,2023/05/20 11:35,UTCZ,1700.00,3710.00,10.00,10.00,,-2100.00,,-2100.00,43.00
Brierton,2023/05/20 11:40,UTCZ,1900.00,3770.00,20.00,20.00,,-1900.00,,-1900.00,40.00
Brierton,2023/05/20 11:50,UTCZ,2200.00,1800.00,0.00,,,300.00,300.00,,37.00
Brierton,2023/05/20 12:00,UTCZ,2500.00,3050.00,0.00,,,-700.00,,-700.00,40.00
Brierton,2023/05/20 12:10,UTCZ,2400.00,2820.00,0.00,,,-400.00,,-400.00,33.00
Brierton,2023/05/20 12:25,UTCZ,3200.00,5180.00,0.00,,,-2100.00,,-2100.00,22.00
Brierton,2023/05/20 12:30,UTCZ,3200.00,5180.00,0.00,,,-2100.00,,-2100.00,22.00
Brierton,2023/05/20 12:35,UTCZ,2900.00,640.00,-20.00,,-20.00,2100.00,2100.00,,26.00
Brierton,2023/05/20 12:45,UTCZ,4200.00,320.00,960.00,960.00,,2600.00,2600.00,,34.00
Brierton,2023/05/20 12:50,UTCZ,4700.00,2520.00,-30.00,,-30.00,2000.00,2000.00,,37.00
Brierton,2023/05/20 12:55,UTCZ,4800.00,2400.00,-20.00,,-20.00,2100.00,2100.00,,40.00
Brierton,2023/05/20 13:00,UTCZ,3900.00,2460.00,10.00,10.00,,1300.00,1300.00,,43.00
Brierton,2023/05/20 13:05,UTCZ,4100.00,2280.00,0.00,,,1600.00,1600.00,,46.00
Brierton,2023/05/20 13:10,UTCZ,4900.00,2370.00,20.00,20.00,,2600.00,2600.00,,50.00
Brierton,2023/05/20 13:15,UTCZ,4100.00,360.00,740.00,740.00,,2600.00,2600.00,,55.00
Brierton,2023/05/20 13:25,UTCZ,4500.00,420.00,1230.00,1230.00,,2600.00,2600.00,,64.00
Brierton,2023/05/20 13:35,UTCZ,3500.00,540.00,400.00,400.00,,2500.00,2500.00,,72.00
Brierton,2023/05/20 13:40,UTCZ,4000.00,510.00,550.00,550.00,,2700.00,2700.00,,76.00
Brierton,2023/05/20 13:50,UTCZ,3900.00,2360.00,30.00,30.00,,1400.00,1400.00,,83.00
Brierton,2023/05/20 13:55,UTCZ,3600.00,260.00,450.00,450.00,,2600.00,2600.00,,84.00
